Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_begin() const
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::Font>, std::allocator<std::pair<int const, pxr::gfx::Font> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::Font>, std::allocator<std::pair<int const, pxr::gfx::Font> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_begin() const
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false>*) const
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const
  0.00      0.05     0.00        2     0.00     0.00  std::_Vector_base<pxr::input::KeyCode, std::allocator<pxr::input::KeyCode> >::_M_get_Tp_allocator() const
  0.00      0.05     0.00        2     0.00     0.00  std::initializer_list<pxr::FileRC::Property>::begin() const
  0.00      0.05     0.00        2     0.00     0.00  std::initializer_list<std::pair<int, char const*> >::end() const
  0.00      0.05     0.00        2     0.00     0.00  std::initializer_list<std::pair<int, char const*> >::size() const
  0.00      0.05     0.00        2     0.00     0.00  std::vector<pxr::input::KeyCode, std::allocator<pxr::input::KeyCode> >::max_size() const
  0.00      0.05     0.00        2     0.00     0.00  std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > >::end() const
  0.00      0.05     0.00        2     0.00     0.00  std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > >::begin() const
  0.00      0.05     0.00        2     0.00     0.00  decltype ((get<0>)((forward<std::pair<int const, pxr::FileRC::Property> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, pxr::FileRC::Property> const&>(std::pair<int const, pxr::FileRC::Property> const&) const
  0.00      0.05     0.00        2     0.00     0.00  std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::__detail::_Select1st, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_bucket_index(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long) const
  0.00      0.05     0.00        2     0.00     0.00  std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::__detail::_Select1st, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_h2() const
  0.00      0.05     0.00        2     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node<std::pair<int const, pxr::gfx::SpriteSheet>, false>*, unsigned long) const
  0.00      0.05     0.00        2     0.00     0.00  std::__detail::_Hash_code_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false> const*, unsigned long) const
  0.00      0.05     0.00        2     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, pxr::FileRC::Property> >::_M_v() const
  0.00      0.05     0.00        2     0.00     0.00  std::__detail::_Hash_node_value_base<std::pair<int const, pxr::FileRC::Property> >::_M_valptr() const
  0.00      0.05     0.00        2     0.00     0.00  std::__detail::__variant::_Uninitialized<bool, true>::_M_get() &
  0.00      0.05     0.00        2     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::SpriteSheet>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::SpriteSheet>, false> > const&)
  0.00      0.05     0.00        2     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::Font>, false> > const&)
  0.00      0.05     0.00        2     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false> > const&)
  0.00      0.05     0.00        2     0.00     0.00  std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> >(std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, true> > const&)
  0.00      0.05     0.00        2     0.00     0.00  std::allocator<std::pair<int, char const*> >::allocator()
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<pxr::AppState> > >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_deallocate_buckets()
  0.00      0.05     0.00        2     0.00     0.00  std::pair<std::__detail::_Node_iterator<std::pair<int const, pxr::gfx::SpriteSheet>, false, false>, bool> std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<int, pxr::gfx::SpriteSheet> >(std::integral_constant<bool, true>, std::pair<int, pxr::gfx::SpriteSheet>&&)
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::pair<int, pxr::gfx::SpriteSheet> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, pxr::gfx::SpriteSheet>, false> > >*, std::pair<int, pxr::gfx::SpriteSheet>&&)
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::~_Scoped_node()
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets()
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(int const&, unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::gfx::SpriteSheet>, false>*, unsigned long)
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::gfx::SpriteSheet>, false>*)
  0.00      0.05     0.00        2     0.00     0.00  std::pair<std::__detail::_Node_iterator<std::pair<int const, pxr::gfx::SpriteSheet>, false, false>, bool> std::_Hashtable<int, std::pair<int const, pxr::gfx::SpriteSheet>, std::allocator<std::pair<int const, pxr::gfx::SpriteSheet> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::emplace<std::pair<int, pxr::gfx::SpriteSheet> >(std::pair<int, pxr::gfx::SpriteSheet>&&)
  0.00      0.05     0.00        2     0.00     0.00  std::_Hashtable<int, std::pair<int const, pxr::gfx::Font>, std::allocator<std::pair<int const, pxr::gfx::Font> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
